Ger,Ind,Dist,PWM,Erro,Gbest_Erro
34,2,60.18,120.19,4.82,10855.48
34,2,59.67,122.19,5.33,10855.48
34,2,60.38,119.85,4.62,10855.48
34,2,62.70,106.20,2.30,10855.48
34,2,63.75,101.71,1.25,10855.48
34,2,57.62,132.26,7.38,10855.48
34,2,56.14,143.45,8.86,10855.48
34,2,61.93,110.68,3.07,10855.48
34,2,61.10,115.65,3.90,10855.48
34,2,61.71,112.57,3.29,10855.48
34,3,20.06,314.20,44.94,10855.48
34,3,38.02,205.58,26.98,10855.48
34,3,39.50,199.00,25.50,10855.48
34,3,39.74,197.84,25.26,10855.48
34,3,39.83,197.40,25.17,10855.48
34,3,39.88,197.18,25.12,10855.48
34,3,39.91,197.05,25.09,10855.48
34,3,39.92,196.96,25.08,10855.48
34,3,39.94,196.90,25.06,10855.48
34,3,39.95,196.86,25.05,10855.48
34,3,39.95,196.83,25.05,10855.48
34,3,39.96,196.80,25.04,10855.48
34,3,39.96,196.78,25.04,10855.48
34,3,39.97,196.76,25.03,10855.48
34,3,39.97,196.75,25.03,10855.48
34,3,39.97,196.72,25.03,10855.48
34,3,40.21,195.48,24.79,10855.48
34,3,41.48,189.14,23.52,10855.48
34,3,48.27,154.76,16.73,10855.48
34,3,59.94,96.75,5.06,10855.48
34,3,70.70,13.91,-5.70,10855.48
34,3,71.91,-49.22,-6.91,10855.48
34,3,59.32,20.69,5.68,10855.48
34,3,45.13,172.27,19.87,10855.48
34,3,42.13,186.27,22.87,10855.48
34,3,42.70,182.95,22.30,10855.48
34,3,43.39,180.31,21.61,10855.48
34,3,46.85,162.28,18.15,10855.48
34,3,53.98,127.02,11.02,10855.48
34,3,63.62,79.71,1.38,10855.48
34,3,65.72,68.39,-0.72,10855.48
34,3,62.39,85.25,2.61,10855.48
34,3,57.88,110.06,7.12,10855.48
34,3,56.43,116.04,8.57,10855.48
34,3,55.85,118.81,9.15,10855.48
34,3,55.08,122.50,9.92,10855.48
34,3,57.75,109.04,7.25,10855.48
34,3,64.60,75.05,0.40,10855.48
34,3,68.30,42.63,-3.30,10855.48
34,3,63.28,61.18,1.72,10855.48
34,3,58.03,108.87,6.97,10855.48
34,3,53.39,131.20,11.61,10855.48
34,3,52.74,134.05,12.26,10855.48
34,3,52.41,135.52,12.59,10855.48
34,3,52.81,133.40,12.19,10855.48
34,3,55.48,119.99,9.52,10855.48
34,3,61.87,88.85,3.13,10855.48
34,3,64.83,74.67,0.17,10855.48
34,3,62.45,86.38,2.55,10855.48
34,3,59.29,102.09,5.71,10855.48
34,3,55.68,119.56,9.32,10855.48
34,3,55.24,121.70,9.76,10855.48
34,3,55.03,122.83,9.97,10855.48
34,3,54.99,123.00,10.01,10855.48
34,3,55.76,119.12,9.24,10855.48
34,3,57.12,112.12,7.88,10855.48
34,3,57.93,107.77,7.07,10855.48
34,3,58.39,107.95,6.61,10855.48
34,3,60.39,96.55,4.61,10855.48
34,3,58.10,107.69,6.90,10855.48
34,3,58.02,108.14,6.98,10855.48
34,3,57.37,111.13,7.63,10855.48
34,3,58.72,104.60,6.28,10855.48
34,3,60.36,96.35,4.64,10855.48
34,3,61.04,93.27,3.96,10855.48
34,3,60.94,93.86,4.06,10855.48
34,3,59.14,102.70,5.86,10855.48
34,3,59.06,103.03,5.94,10855.48
34,3,58.93,103.73,6.07,10855.48
34,3,57.72,109.70,7.28,10855.48
34,3,56.49,115.59,8.51,10855.48
34,3,57.22,111.94,7.78,10855.48
34,3,56.99,112.99,8.01,10855.48
34,3,58.15,107.11,6.85,10855.48
34,3,57.31,111.30,7.69,10855.48
34,3,57.17,112.64,7.83,10855.48
34,3,56.64,115.01,8.36,10855.48
34,3,55.84,118.73,9.16,10855.48
34,3,55.45,120.41,9.55,10855.48
34,3,57.93,108.32,7.07,10855.48
34,3,60.38,96.44,4.62,10855.48
34,3,59.83,99.22,5.17,10855.48
34,3,60.22,97.33,4.78,10855.48
34,3,58.71,105.52,6.29,10855.48
34,3,57.76,109.49,7.24,10855.48
34,3,55.61,120.18,9.39,10855.48
34,3,54.55,125.17,10.45,10855.48
34,3,54.21,126.64,10.79,10855.48
34,3,55.52,120.29,9.48,10855.48
34,3,56.73,114.39,8.27,10855.48
34,3,56.80,113.96,8.20,10855.48
34,3,57.02,113.04,7.98,10855.48
34,3,55.68,120.25,9.32,10855.48
34,3,55.85,118.82,9.15,10855.48
34,3,55.14,122.24,9.86,10855.48
34,3,54.80,123.84,10.20,10855.48
34,3,55.07,122.31,9.93,10855.48
34,3,57.47,110.68,7.53,10855.48
34,3,58.46,105.94,6.54,10855.48
34,3,57.54,110.42,7.46,10855.48
34,3,55.93,119.19,9.07,10855.48
34,3,56.03,117.96,8.97,10855.48
34,3,55.65,119.77,9.35,10855.48
34,3,55.39,121.07,9.61,10855.48
34,3,54.87,123.50,10.13,10855.48
34,3,54.38,126.66,10.62,10855.48
34,3,56.87,113.39,8.13,10855.48
34,3,56.94,113.30,8.06,10855.48
34,3,56.37,115.92,8.63,10855.48
35,0,21.71,319.62,43.29,10855.48
35,0,38.47,206.71,26.53,10855.48
35,0,39.55,202.14,25.45,10855.48
35,0,39.76,201.18,25.24,10855.48
35,0,39.84,200.80,25.16,10855.48
35,0,39.89,200.60,25.11,10855.48
35,0,39.91,200.48,25.09,10855.48
35,0,39.93,200.40,25.07,10855.48
35,0,39.94,200.35,25.06,10855.48
35,0,39.95,200.31,25.05,10855.48
35,0,39.95,200.27,25.05,10855.48
35,0,39.96,200.25,25.04,10855.48
35,0,39.96,200.23,25.04,10855.48
35,0,39.97,200.21,25.03,10855.48
35,0,39.99,200.07,25.01,10855.48
35,0,40.57,197.11,24.43,10855.48
35,0,45.80,172.55,19.20,10855.48
35,0,61.23,95.59,3.77,10855.48
35,0,65.52,73.75,-0.52,10855.48
35,0,62.02,95.94,2.98,10855.48
35,0,59.70,105.14,5.30,10855.48
35,0,54.58,129.54,10.42,10855.48
35,0,54.88,127.67,10.12,10855.48
35,0,56.42,118.98,8.58,10855.48
35,0,69.44,45.07,-4.44,10855.48
35,0,73.89,-21.81,-8.89,10855.48
35,0,71.28,-75.06,-6.28,10855.48
35,0,54.05,43.49,10.95,10855.48
35,0,46.73,169.42,18.27,10855.48
35,0,42.36,188.74,22.64,10855.48
35,0,44.48,178.18,20.52,10855.48
35,0,44.64,177.34,20.36,10855.48
35,0,45.82,171.13,19.18,10855.48
35,0,49.21,153.60,15.79,10855.48
35,0,58.96,106.92,6.04,10855.48
35,0,63.56,85.05,1.44,10855.48
35,0,62.14,92.95,2.86,10855.48
35,0,60.21,102.38,4.79,10855.48
35,0,55.81,125.74,9.19,10855.48
35,0,55.47,125.13,9.53,10855.48
35,0,55.40,125.32,9.60,10855.48
35,0,57.55,114.19,7.45,10855.48
35,0,63.75,82.50,1.25,10855.48
35,0,67.76,47.57,-2.76,10855.48
35,0,64.32,68.35,0.68,10855.48
35,0,59.31,107.12,5.69,10855.48
35,0,56.11,122.19,8.89,10855.48
35,0,54.60,129.35,10.40,10855.48
35,0,54.15,131.47,10.85,10855.48
35,0,54.60,129.20,10.40,10855.48
35,0,57.31,115.35,7.69,10855.48
35,0,63.27,86.33,1.73,10855.48
35,0,64.55,81.02,0.45,10855.48
35,0,61.38,96.17,3.62,10855.48
35,0,58.82,109.20,6.18,10855.48
35,0,56.67,119.64,8.33,10855.48
35,0,54.65,128.93,10.35,10855.48
35,0,54.80,128.26,10.20,10855.48
35,0,54.64,128.69,10.36,10855.48
35,0,55.97,121.27,9.03,10855.48
35,0,57.26,118.86,7.74,10855.48
35,0,62.76,89.20,2.24,10855.48
35,0,62.71,90.08,2.29,10855.48
35,0,61.25,97.24,3.75,10855.48
35,0,57.75,114.10,7.25,10855.48
35,0,56.93,118.02,8.07,10855.48
35,0,55.57,124.03,9.43,10855.48
35,0,54.85,129.39,10.15,10855.48
35,0,58.53,109.72,6.47,10855.48
35,0,59.88,103.13,5.12,10855.48
35,0,60.45,100.05,4.55,10855.48
35,0,61.93,93.76,3.07,10855.48
35,0,60.49,100.81,4.51,10855.48
35,0,58.16,111.98,6.84,10855.48
35,0,57.76,113.84,7.24,10855.48
35,0,57.89,113.21,7.11,10855.48
35,0,58.17,111.86,6.83,10855.48
35,0,58.75,108.83,6.25,10855.48
35,0,59.36,106.04,5.64,10855.48
35,0,59.09,107.55,5.91,10855.48
35,0,57.32,116.14,7.68,10855.48
35,0,57.28,116.12,7.72,10855.48
35,0,57.77,113.71,7.23,10855.48
35,0,58.57,109.76,6.43,10855.48
35,0,58.62,109.45,6.38,10855.48
35,0,59.86,103.58,5.14,10855.48
35,0,57.42,117.04,7.58,10855.48
35,0,57.93,113.07,7.07,10855.48
35,0,56.60,119.48,8.40,10855.48
35,0,55.48,124.97,9.52,10855.48
35,0,55.31,125.68,9.69,10855.48
35,0,55.48,124.90,9.52,10855.48
35,0,55.90,122.83,9.10,10855.48
35,0,56.65,119.07,8.35,10855.48
35,0,57.45,115.07,7.55,10855.48
35,0,57.22,116.39,7.78,10855.48
35,0,56.68,118.87,8.32,10855.48
35,0,57.03,117.29,7.97,10855.48
35,0,56.78,118.62,8.22,10855.48
35,0,56.18,121.47,8.82,10855.48
35,0,57.28,115.95,7.72,10855.48
35,0,56.05,123.97,8.95,10855.48
35,0,57.91,112.97,7.09,10855.48
35,0,57.03,117.26,7.97,10855.48
35,0,56.22,120.90,8.78,10855.48
35,0,55.89,123.15,9.11,10855.48
35,0,57.90,112.74,7.10,10855.48
35,0,57.38,115.22,7.62,10855.48
35,0,58.03,112.37,6.97,10855.48
35,1,20.67,369.87,44.33,10855.48
35,1,38.27,230.18,26.73,10855.48
35,1,39.53,225.46,25.47,10855.48
35,1,39.75,224.47,25.25,10855.48
35,1,39.84,224.08,25.16,10855.48
35,1,39.88,223.88,25.12,10855.48
35,1,39.91,223.76,25.09,10855.48
35,1,39.93,223.68,25.07,10855.48
35,1,39.94,223.62,25.06,10855.48
35,1,39.95,223.58,25.05,10855.48
35,1,39.95,223.55,25.05,10855.48
35,1,39.96,223.53,25.04,10855.48
35,1,39.96,223.50,25.04,10855.48
35,1,39.97,223.49,25.03,10855.48
35,1,39.97,223.47,25.03,10855.48
35,1,39.97,223.46,25.03,10855.48
35,1,40.08,222.95,24.92,10855.48
35,1,40.92,218.29,24.08,10855.48
35,1,46.91,186.60,18.09,10855.48
35,1,62.02,113.02,2.98,10855.48
35,1,65.46,80.39,-0.46,10855.48
35,1,72.57,-22.20,-7.57,10855.48
35,1,64.15,-4.34,0.85,10855.48
35,1,46.98,195.47,18.02,10855.48
35,1,44.15,203.50,20.85,10855.48
35,1,44.21,202.99,20.79,10855.48
35,1,45.22,197.22,19.78,10855.48
35,1,50.41,171.24,14.59,10855.48
35,1,59.20,128.62,5.80,10855.48
35,1,65.11,99.03,-0.11,10855.48
35,1,69.64,56.44,-4.64,10855.48
35,1,67.99,22.04,-2.99,10855.48
35,1,61.35,63.65,3.65,10855.48
35,1,51.25,171.15,13.75,10855.48
35,1,47.48,187.29,17.52,10855.48
35,1,48.40,182.41,16.60,10855.48
35,1,50.66,170.66,14.34,10855.48
35,1,55.50,145.23,9.50,10855.48
35,1,61.57,116.48,3.43,10855.48
35,1,65.23,100.72,-0.23,10855.48
35,1,62.78,116.80,2.22,10855.48
35,1,60.65,123.57,4.35,10855.48
35,1,61.21,120.95,3.79,10855.48
35,1,63.46,109.56,1.54,10855.48
35,1,67.07,82.41,-2.07,10855.48
35,1,71.58,22.58,-6.58,10855.48
35,1,68.76,-20.74,-3.76,10855.48
35,1,61.15,27.77,3.85,10855.48
35,1,53.68,158.00,11.32,10855.48
35,1,51.76,167.04,13.24,10855.48
35,1,50.83,171.27,14.17,10855.48
35,1,50.36,173.07,14.64,10855.48
35,1,50.79,170.76,14.21,10855.48
35,1,52.99,160.29,12.01,10855.48
35,1,53.61,157.04,11.39,10855.48
35,1,59.11,130.21,5.89,10855.48
35,1,63.24,110.66,1.76,10855.48
35,1,65.58,97.76,-0.58,10855.48
35,1,65.43,93.73,-0.43,10855.48
35,1,63.78,108.58,1.22,10855.48
35,1,63.79,108.12,1.21,10855.48
35,1,66.22,91.63,-1.22,10855.48
35,1,66.57,81.76,-1.57,10855.48
35,1,66.87,61.12,-1.87,10855.48
35,1,63.05,78.36,1.95,10855.48
35,1,61.44,113.80,3.56,10855.48
35,1,59.65,128.97,5.35,10855.48
35,1,60.02,126.74,4.98,10855.48
35,1,61.64,118.67,3.36,10855.48
35,1,64.43,104.94,0.57,10855.48
35,1,66.38,89.89,-1.38,10855.48
35,1,67.42,63.55,-2.42,10855.48
35,1,65.16,58.28,-0.16,10855.48
35,1,63.30,75.43,1.70,10855.48
35,1,59.65,128.96,5.35,10855.48
35,1,56.93,141.96,8.07,10855.48
35,1,56.95,141.58,8.05,10855.48
35,1,56.50,143.57,8.50,10855.48
35,1,58.81,132.03,6.19,10855.48
35,1,63.18,110.90,1.82,10855.48
35,1,65.42,99.33,-0.42,10855.48
35,1,64.10,106.81,0.90,10855.48
35,1,62.47,114.62,2.53,10855.48
35,1,62.86,113.32,2.14,10855.48
35,1,62.45,115.49,2.55,10855.48
35,1,62.49,115.01,2.51,10855.48
35,1,63.00,112.46,2.00,10855.48
35,1,64.08,107.16,0.92,10855.48
35,1,63.19,113.90,1.81,10855.48
35,1,64.07,106.13,0.93,10855.48
35,1,64.66,105.03,0.34,10855.48
35,1,64.56,105.22,0.44,10855.48
35,1,64.36,106.08,0.64,10855.48
35,1,62.88,113.21,2.12,10855.48
35,1,62.99,112.53,2.01,10855.48
35,1,63.85,108.31,1.15,10855.48
35,1,63.34,110.24,1.66,10855.48
35,1,62.73,113.35,2.27,10855.48
35,1,62.21,116.30,2.79,10855.48
35,1,62.70,113.54,2.30,10855.48
35,1,66.10,93.31,-1.10,10855.48
35,1,67.25,68.63,-2.25,10855.48
35,1,67.74,40.07,-2.74,10855.48
35,1,65.71,38.10,-0.71,10855.48
35,1,65.45,33.21,-0.45,10855.48
35,1,62.62,61.14,2.38,10855.48
35,1,57.84,133.17,7.16,10855.48
35,1,57.94,137.00,7.06,10855.48
35,1,56.21,147.30,8.79,10855.48
35,2,21.53,340.97,43.47,10855.48
35,2,38.46,215.83,26.54,10855.48
35,2,39.55,211.04,25.45,10855.48
35,2,39.76,210.03,25.24,10855.48
35,2,39.84,209.63,25.16,10855.48
35,2,39.89,209.43,25.11,10855.48
35,2,39.91,209.30,25.09,10855.48
35,2,39.93,209.22,25.07,10855.48
35,2,39.94,209.16,25.06,10855.48
35,2,39.95,209.11,25.05,10855.48
35,2,39.95,209.08,25.05,10855.48
35,2,39.96,209.05,25.04,10855.48
35,2,39.96,209.03,25.04,10855.48
35,2,39.97,209.02,25.03,10855.48
35,2,39.97,208.99,25.03,10855.48
35,2,41.03,203.11,23.97,10855.48
35,2,53.34,136.08,11.66,10855.48
35,2,64.76,79.46,0.24,10855.48
35,2,66.03,67.50,-1.03,10855.48
35,2,64.73,71.63,0.27,10855.48
35,2,57.96,117.48,7.04,10855.48
35,2,55.54,129.22,9.46,10855.48
35,2,55.29,132.03,9.71,10855.48
35,2,69.25,46.04,-4.25,10855.48
35,2,80.20,-88.65,-15.20,10855.48
35,2,65.71,-50.89,-0.71,10855.48
35,2,51.21,97.28,13.79,10855.48
35,2,42.78,195.69,22.22,10855.48
35,2,41.64,200.48,23.36,10855.48
35,2,44.09,187.58,20.91,10855.48
35,2,43.86,189.52,21.14,10855.48
35,2,44.64,184.45,20.36,10855.48
35,2,49.33,160.13,15.67,10855.48
35,2,55.46,128.26,9.54,10855.48
35,2,60.39,103.40,4.61,10855.48
35,2,63.72,85.60,1.28,10855.48
35,2,63.79,85.87,1.21,10855.48
35,2,61.31,99.85,3.69,10855.48
35,2,58.24,115.27,6.76,10855.48
35,2,58.45,113.55,6.55,10855.48
35,2,61.96,95.13,3.04,10855.48
35,2,65.21,78.65,-0.21,10855.48
35,2,64.73,81.67,0.27,10855.48
35,2,61.45,98.39,3.55,10855.48
35,2,59.37,109.68,5.63,10855.48
35,2,56.12,126.14,8.88,10855.48
35,2,55.15,131.13,9.85,10855.48
35,2,54.47,134.22,10.53,10855.48
35,2,55.74,127.15,9.26,10855.48
35,2,60.49,102.59,4.51,10855.48
35,2,60.45,106.60,4.55,10855.48
35,2,63.17,89.57,1.83,10855.48
35,2,61.22,99.80,3.78,10855.48
35,2,60.07,106.17,4.93,10855.48
35,2,57.04,123.53,7.96,10855.48
35,2,56.77,122.84,8.23,10855.48
35,2,56.66,123.02,8.34,10855.48
35,2,59.33,108.44,5.67,10855.48
35,2,61.82,96.32,3.18,10855.48
35,2,63.01,90.52,1.99,10855.48
35,2,62.41,93.86,2.59,10855.48
35,2,59.98,106.48,5.02,10855.48
35,2,58.10,115.92,6.90,10855.48
35,2,58.46,113.82,6.54,10855.48
35,2,58.32,114.65,6.68,10855.48
35,2,57.63,118.11,7.37,10855.48
35,2,58.37,113.35,6.63,10855.48
35,2,59.50,107.95,5.50,10855.48
35,2,61.68,97.33,3.32,10855.48
35,2,60.50,105.34,4.50,10855.48
35,2,59.07,110.53,5.93,10855.48
35,2,58.30,114.65,6.70,10855.48
35,2,58.69,112.79,6.31,10855.48
35,2,57.80,118.47,7.20,10855.48
35,2,58.76,111.69,6.24,10855.48
35,2,61.43,98.21,3.57,10855.48
35,2,60.59,102.20,4.41,10855.48
35,2,61.15,100.16,3.85,10855.48
35,2,59.92,106.85,5.08,10855.48
35,2,58.65,113.35,6.35,10855.48
35,2,57.88,117.10,7.12,10855.48
35,2,55.84,127.48,9.16,10855.48
35,2,56.39,124.49,8.61,10855.48
35,2,55.96,128.38,9.04,10855.48
35,2,57.01,120.10,7.99,10855.48
35,2,59.06,109.77,5.94,10855.48
35,2,60.31,104.39,4.69,10855.48
35,2,60.39,104.15,4.61,10855.48
35,2,59.25,109.91,5.75,10855.48
35,2,59.71,107.39,5.29,10855.48
35,2,58.58,113.32,6.42,10855.48
35,2,59.32,109.44,5.68,10855.48
35,2,58.86,111.70,6.14,10855.48
35,2,59.31,109.41,5.69,10855.48
35,2,59.27,109.89,5.73,10855.48
35,2,58.03,117.49,6.97,10855.48
35,2,56.89,121.87,8.11,10855.48
35,2,56.58,123.33,8.42,10855.48
35,2,57.61,118.10,7.39,10855.48
35,2,59.55,108.10,5.45,10855.48
35,2,59.05,111.13,5.95,10855.48
35,2,57.23,120.64,7.77,10855.48
35,2,57.99,116.19,7.01,10855.48
35,2,58.18,115.17,6.82,10855.48
35,2,62.24,93.84,2.76,10855.48
35,2,61.35,98.73,3.65,10855.48
35,2,61.11,99.99,3.89,10855.48
35,2,61.67,96.71,3.33,10855.48
35,2,61.47,98.03,3.53,10855.48
35,3,21.03,407.21,43.97,10855.48
35,3,38.81,229.33,26.19,10855.48
35,3,39.62,226.56,25.38,10855.48
35,3,39.79,225.84,25.21,10855.48
35,3,39.86,225.53,25.14,10855.48
35,3,39.92,225.26,25.08,10855.48
35,3,39.93,225.19,25.07,10855.48
35,3,39.94,225.15,25.06,10855.48
35,3,39.95,225.11,25.05,10855.48
35,3,39.96,225.08,25.04,10855.48
35,3,39.96,225.06,25.04,10855.48
35,3,39.97,225.04,25.03,10855.48
35,3,40.13,224.07,24.87,10855.48
35,3,41.60,215.94,23.40,10855.48
35,3,45.52,196.11,19.48,10855.48
35,3,51.41,165.75,13.59,10855.48
35,3,60.43,122.48,4.57,10855.48
35,3,71.53,26.47,-6.53,10855.48
35,3,74.70,-77.68,-9.70,10855.48
35,3,62.90,-50.50,2.10,10855.48
35,3,45.68,181.97,19.32,10855.48
35,3,42.01,215.83,22.99,10855.48
35,3,41.54,217.25,23.46,10855.48
35,3,41.73,216.19,23.27,10855.48
35,3,42.36,212.74,22.64,10855.48
35,3,44.55,201.16,20.45,10855.48
35,3,50.89,168.08,14.11,10855.48
35,3,58.42,131.02,6.58,10855.48
35,3,65.91,94.13,-0.91,10855.48
35,3,67.39,67.64,-2.39,10855.48
35,3,61.12,104.73,3.88,10855.48
35,3,56.73,142.97,8.27,10855.48
35,3,57.42,139.46,7.58,10855.48
35,3,57.47,143.63,7.53,10855.48
35,3,66.90,80.19,-1.90,10855.48
35,3,75.50,-21.36,-10.50,10855.48
35,3,72.99,-103.90,-7.99,10855.48
35,3,53.11,28.09,11.89,10855.48
35,3,47.37,187.70,17.63,10855.48
35,3,45.20,199.49,19.80,10855.48
35,3,45.72,196.79,19.28,10855.48
35,3,45.52,199.09,19.48,10855.48
35,3,45.83,195.67,19.17,10855.48
35,3,47.79,185.64,17.21,10855.48
35,3,51.16,168.41,13.84,10855.48
35,3,52.95,158.26,12.05,10855.48
35,3,56.63,141.02,8.37,10855.48
35,3,58.51,133.44,6.49,10855.48
35,3,60.31,124.84,4.69,10855.48
35,3,62.59,113.15,2.41,10855.48
35,3,64.66,98.70,0.34,10855.48
35,3,70.84,36.51,-5.84,10855.48
35,3,71.80,-33.43,-6.80,10855.48
35,3,65.44,-33.48,-0.44,10855.48
35,3,55.22,82.11,9.78,10855.48
35,3,51.42,170.41,13.58,10855.48
35,3,50.01,176.30,14.99,10855.48
35,3,49.71,177.04,15.29,10855.48
35,3,49.51,178.40,15.49,10855.48
35,3,48.94,180.83,16.06,10855.48
35,3,49.64,176.83,15.36,10855.48
35,3,50.06,179.55,14.94,10855.48
35,3,53.91,153.64,11.09,10855.48
35,3,56.81,142.14,8.19,10855.48
35,3,58.28,135.06,6.72,10855.48
35,3,58.36,132.92,6.64,10855.48
35,3,61.16,121.91,3.84,10855.48
35,3,66.39,89.76,-1.39,10855.48
35,3,65.88,71.06,-0.88,10855.48
35,3,66.53,47.22,-1.53,10855.48
35,3,65.23,64.37,-0.23,10855.48
35,3,62.95,89.77,2.05,10855.48
35,3,57.48,138.63,7.52,10855.48
35,3,56.69,142.38,8.31,10855.48
35,3,56.92,138.96,8.08,10855.48
35,3,58.94,129.19,6.06,10855.48
35,3,63.99,105.76,1.01,10855.48
35,3,63.78,110.05,1.22,10855.48
35,3,65.07,99.76,-0.07,10855.48
35,3,64.33,105.15,0.67,10855.48
35,3,63.76,109.21,1.24,10855.48
35,3,60.92,127.29,4.08,10855.48
35,3,61.78,117.07,3.22,10855.48
35,3,63.67,107.59,1.33,10855.48
35,3,67.24,78.86,-2.24,10855.48
35,3,68.89,36.98,-3.89,10855.48
35,3,65.91,35.51,-0.91,10855.48
35,3,64.21,45.11,0.79,10855.48
35,3,60.00,99.64,5.00,10855.48
35,3,57.78,138.72,7.22,10855.48
35,3,55.97,147.30,9.03,10855.48
35,3,54.05,155.63,10.95,10855.48
35,3,53.75,156.64,11.25,10855.48
35,3,55.54,147.79,9.46,10855.48
35,3,55.89,144.80,9.11,10855.48
35,3,58.19,134.04,6.81,10855.48
35,3,59.32,130.83,5.68,10855.48
35,3,59.84,127.37,5.16,10855.48
35,3,59.13,130.25,5.87,10855.48
35,3,60.17,124.70,4.83,10855.48
35,3,64.89,100.79,0.11,10855.48
35,3,59.44,137.88,5.56,10855.48
35,3,61.46,115.83,3.54,10855.48
35,3,65.17,99.92,-0.17,10855.48
35,3,65.24,98.42,-0.24,10855.48
35,3,64.79,100.54,0.21,10855.48
35,3,64.08,107.35,0.92,10855.48
35,3,62.04,120.47,2.96,10855.48
36,0,21.67,331.03,43.33,10855.48
36,0,38.51,231.30,26.49,10855.48
36,0,39.56,226.38,25.44,10855.48
36,0,39.77,225.38,25.23,10855.48
36,0,39.85,224.98,25.15,10855.48
36,0,39.89,224.78,25.11,10855.48
36,0,39.91,224.65,25.09,10855.48
36,0,39.93,224.57,25.07,10855.48
36,0,39.94,224.51,25.06,10855.48
36,0,39.95,224.47,25.05,10855.48
36,0,39.95,224.44,25.05,10855.48
36,0,39.96,224.41,25.04,10855.48
36,0,39.96,224.39,25.04,10855.48
36,0,39.97,224.37,25.03,10855.48
36,0,40.25,222.85,24.75,10855.48
36,0,41.66,215.47,23.34,10855.48
36,0,49.29,176.20,15.71,10855.48
36,0,52.93,158.13,12.07,10855.48
36,0,54.70,148.81,10.30,10855.48
36,0,65.85,90.47,-0.85,10855.48
36,0,72.29,22.01,-7.29,10855.48
36,0,74.84,-80.28,-9.84,10855.48
36,0,60.01,-30.66,4.99,10855.48
36,0,47.16,163.80,17.84,10855.48
36,0,43.63,205.83,21.37,10855.48
36,0,44.99,198.52,20.01,10855.48
36,0,46.82,189.38,18.18,10855.48
36,0,46.72,190.70,18.28,10855.48
36,0,48.21,182.55,16.79,10855.48
36,0,52.70,158.86,12.30,10855.48
36,0,64.29,98.12,0.71,10855.48
36,0,75.24,-17.39,-10.24,10855.48
36,0,70.54,-64.56,-5.54,10855.48
36,0,56.96,31.30,8.04,10855.48
36,0,47.40,187.12,17.60,10855.48
36,0,44.52,201.22,20.48,10855.48
36,0,44.93,199.07,20.07,10855.48
36,0,45.30,197.04,19.70,10855.48
36,0,46.54,190.62,18.46,10855.48
36,0,49.33,176.42,15.67,10855.48
36,0,51.79,165.54,13.21,10855.48
36,0,57.18,135.85,7.82,10855.48
36,0,58.87,127.68,6.13,10855.48
36,0,61.96,111.28,3.04,10855.48
36,0,60.91,119.55,4.09,10855.48
36,0,65.92,89.69,-0.92,10855.48
36,0,67.80,70.79,-2.80,10855.48
36,0,67.98,38.42,-2.98,10855.48
36,0,65.94,31.44,-0.94,10855.48
36,0,61.99,62.57,3.01,10855.48
36,0,58.20,132.11,6.80,10855.48
36,0,55.58,145.24,9.42,10855.48
36,0,53.63,154.92,11.37,10855.48
36,0,52.96,158.99,12.04,10855.48
36,0,53.74,153.91,11.26,10855.48
36,0,57.58,134.20,7.42,10855.48
36,0,62.54,109.30,2.46,10855.48
36,0,63.53,104.51,1.47,10855.48
36,0,62.28,110.86,2.72,10855.48
36,0,63.02,107.19,1.98,10855.48
36,0,62.82,108.20,2.18,10855.48
36,0,62.43,110.25,2.57,10855.48
36,0,62.52,109.69,2.48,10855.48
36,0,61.85,113.72,3.15,10855.48
36,0,62.02,111.62,2.98,10855.48
36,0,64.38,100.14,0.62,10855.48
36,0,64.89,97.58,0.11,10855.48
36,0,62.02,113.40,2.98,10855.48
36,0,59.52,124.84,5.48,10855.48
36,0,59.12,126.81,5.88,10855.48
36,0,61.60,114.10,3.40,10855.48
36,0,64.42,99.69,0.58,10855.48
36,0,67.35,69.84,-2.35,10855.48
36,0,65.46,75.81,-0.46,10855.48
36,0,63.93,89.35,1.07,10855.48
36,0,61.93,112.77,3.07,10855.48
36,0,61.02,117.39,3.98,10855.48
36,0,60.51,119.73,4.49,10855.48
36,0,59.14,127.05,5.86,10855.48
36,0,56.90,138.53,8.10,10855.48
36,0,58.28,130.95,6.72,10855.48
36,0,59.92,122.74,5.08,10855.48
36,0,60.50,119.80,4.50,10855.48
36,0,60.62,120.73,4.38,10855.48
36,0,65.93,89.03,-0.93,10855.48
36,0,65.69,89.25,-0.69,10855.48
36,0,65.45,85.50,-0.45,10855.48
36,0,63.26,100.37,1.74,10855.48
36,0,62.51,109.48,2.49,10855.48
36,0,61.58,115.82,3.42,10855.48
36,0,62.43,110.16,2.57,10855.48
36,0,61.48,115.01,3.52,10855.48
36,0,61.36,115.70,3.64,10855.48
36,0,58.33,132.11,6.67,10855.48
36,0,58.29,130.87,6.71,10855.48
36,0,62.07,111.22,2.93,10855.48
36,0,65.79,90.17,-0.79,10855.48
36,0,64.00,98.61,1.00,10855.48
36,0,64.85,96.98,0.15,10855.48
36,0,63.42,105.11,1.58,10855.48
36,0,62.56,109.49,2.44,10855.48
36,0,62.24,111.21,2.76,10855.48
36,0,60.83,118.31,4.17,10855.48
36,0,58.78,128.61,6.22,10855.48
36,0,59.05,127.19,5.95,10855.48
36,0,62.92,107.24,2.08,10855.48
