Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
0,3,73.89,-92.07,-8.89,9130.09
0,3,77.90,-125.64,-12.90,9130.09
0,3,73.46,-116.25,-8.46,9130.09
0,3,72.40,-107.87,-7.40,9130.09
0,3,69.43,-90.00,-4.43,9130.09
0,3,62.98,-44.01,2.02,9130.09
0,3,59.92,-10.11,5.08,9130.09
0,3,57.85,36.87,7.15,9130.09
0,3,57.72,84.35,7.28,9130.09
0,3,59.42,95.89,5.58,9130.09
0,3,58.83,106.88,6.17,9130.09
0,3,63.11,72.81,1.89,9130.09
0,3,64.43,71.42,0.57,9130.09
0,3,69.51,9.44,-4.51,9130.09
0,3,69.42,-27.96,-4.42,9130.09
1,0,24.63,269.71,40.37,9130.09
1,0,38.97,211.07,26.03,9130.09
1,0,39.65,207.64,25.35,9130.09
1,0,39.80,206.86,25.20,9130.09
1,0,39.86,206.53,25.14,9130.09
1,0,39.90,206.35,25.10,9130.09
1,0,39.92,206.25,25.08,9130.09
1,0,39.93,206.17,25.07,9130.09
1,0,43.52,187.92,21.48,9130.09
1,0,85.53,-78.40,-20.53,9130.09
1,0,89.54,-203.52,-24.54,9130.09
1,0,88.62,-198.85,-23.62,9130.09
1,0,80.79,-158.96,-15.79,9130.09
1,0,60.30,-42.84,4.70,9130.09
1,0,49.80,112.92,15.20,9130.09
1,0,49.15,159.31,15.85,9130.09
1,0,56.44,122.10,8.56,9130.09
1,0,88.22,-159.96,-23.22,9130.09
1,0,87.33,-192.31,-22.33,9130.09
1,0,80.79,-158.97,-15.79,9130.09
1,0,60.04,-45.55,4.96,9130.09
1,0,53.12,81.94,11.88,9130.09
1,0,51.14,149.24,13.86,9130.09
1,0,57.60,116.30,7.40,9130.09
1,0,66.84,47.61,-1.84,9130.09
1,0,87.83,-171.24,-22.83,9130.09
1,0,89.54,-203.48,-24.54,9130.09
1,0,76.83,-138.72,-11.83,9130.09
1,0,66.02,-83.94,-1.02,9130.09
1,0,56.78,9.15,8.22,9130.09
1,0,53.06,108.13,11.94,9130.09
1,0,52.01,144.74,12.99,9130.09
1,0,59.16,108.37,5.84,9130.09
1,0,74.95,3.70,-9.95,9130.09
1,0,86.72,-189.16,-21.72,9130.09
1,0,83.20,-171.29,-18.20,9130.09
1,0,69.70,-102.63,-4.70,9130.09
1,0,60.97,-44.08,4.03,9130.09
1,0,52.38,78.22,12.62,9130.09
1,0,51.25,148.62,13.75,9130.09
1,0,51.42,147.78,13.58,9130.09
1,0,58.63,111.09,6.37,9130.09
1,0,69.16,49.09,-4.16,9130.09
1,0,80.83,-106.65,-15.83,9130.09
1,0,84.18,-176.28,-19.18,9130.09
1,0,77.42,-141.82,-12.42,9130.09
1,0,65.84,-82.98,-0.84,9130.09
1,0,60.51,-35.98,4.49,9130.09
1,0,54.55,66.99,10.45,9130.09
1,0,54.19,133.68,10.81,9130.09
1,0,54.00,134.66,11.00,9130.09
1,0,56.87,120.03,8.13,9130.09
1,0,67.24,63.74,-2.24,9130.09
1,0,72.70,-36.08,-7.70,9130.09
1,0,84.06,-175.78,-19.06,9130.09
1,0,81.47,-162.34,-16.47,9130.09
1,0,80.51,-157.58,-15.51,9130.09
1,0,74.93,-129.20,-9.93,9130.09
1,0,70.67,-107.56,-5.67,9130.09
1,0,67.92,-93.55,-2.92,9130.09
1,0,61.94,-49.95,3.06,9130.09
1,0,60.72,-13.91,4.28,9130.09
1,0,57.31,54.36,7.69,9130.09
1,0,56.73,120.79,8.27,9130.09
1,0,58.10,113.79,6.90,9130.09
1,0,60.53,101.43,4.47,9130.09
1,0,65.67,74.24,-0.67,9130.09
1,0,67.08,18.56,-2.08,9130.09
1,0,85.74,-184.29,-20.74,9130.09
