Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
9,5,49.52,-1.95,0.48,3888.68,0.79
9,5,49.51,-1.55,0.49,3888.68,0.79
9,6,18.92,154.39,31.08,3888.68,0.79
9,6,21.32,131.54,28.68,3888.68,0.79
9,6,24.74,117.43,25.26,3888.68,0.79
9,6,28.02,104.03,21.98,3888.68,0.79
9,6,30.35,94.58,19.65,3888.68,0.79
9,6,32.21,86.92,17.79,3888.68,0.79
9,6,38.82,58.98,11.18,3888.68,0.79
9,6,52.34,2.58,-2.34,3888.68,0.79
9,6,59.23,-34.79,-9.23,3888.68,0.79
9,6,61.83,-60.73,-11.83,3888.68,0.79
9,6,62.97,-67.50,-12.97,3888.68,0.79
9,6,63.56,-69.89,-13.56,3888.68,0.79
9,6,63.91,-71.30,-13.91,3888.68,0.79
9,6,63.98,-71.45,-13.98,3888.68,0.79
9,6,62.35,-64.68,-12.35,3888.68,0.79
9,6,59.08,-50.81,-9.08,3888.68,0.79
9,6,54.24,-31.07,-4.24,3888.68,0.79
9,6,49.98,-13.73,0.02,3888.68,0.79
9,6,47.71,-2.46,2.29,3888.68,0.79
9,6,46.23,8.34,3.77,3888.68,0.79
9,6,46.35,13.06,3.65,3888.68,0.79
9,6,46.95,15.48,3.05,3888.68,0.79
9,6,48.34,12.98,1.66,3888.68,0.79
9,6,52.41,-4.91,-2.41,3888.68,0.79
9,6,57.03,-31.32,-7.03,3888.68,0.79
9,6,60.07,-55.76,-10.07,3888.68,0.79
9,6,61.21,-60.34,-11.21,3888.68,0.79
9,6,62.37,-65.04,-12.37,3888.68,0.79
9,6,62.40,-65.05,-12.40,3888.68,0.79
9,6,61.17,-59.88,-11.17,3888.68,0.79
9,6,58.93,-50.57,-8.93,3888.68,0.79
9,6,55.67,-36.89,-5.67,3888.68,0.79
9,6,52.75,-25.20,-2.75,3888.68,0.79
9,6,50.18,-14.76,-0.18,3888.68,0.79
9,6,49.20,-10.09,0.80,3888.68,0.79
9,6,48.93,-7.59,1.07,3888.68,0.79
9,6,49.05,-6.62,0.95,3888.68,0.79
9,6,49.39,-7.03,0.61,3888.68,0.79
9,6,49.79,-8.12,0.21,3888.68,0.79
9,6,50.38,-10.76,-0.38,3888.68,0.79
9,6,50.56,-12.18,-0.56,3888.68,0.79
9,6,51.19,-16.12,-1.19,3888.68,0.79
9,6,51.91,-21.38,-1.91,3888.68,0.79
9,6,52.51,-24.54,-2.51,3888.68,0.79
9,6,52.78,-25.64,-2.78,3888.68,0.79
9,6,52.96,-26.36,-2.96,3888.68,0.79
9,6,52.92,-26.03,-2.92,3888.68,0.79
9,6,52.90,-26.10,-2.90,3888.68,0.79
9,6,52.71,-25.32,-2.71,3888.68,0.79
9,6,52.45,-24.12,-2.45,3888.68,0.79
9,6,52.40,-24.02,-2.40,3888.68,0.79
9,6,52.29,-23.55,-2.29,3888.68,0.79
9,6,51.86,-21.81,-1.86,3888.68,0.79
9,6,51.73,-21.27,-1.73,3888.68,0.79
9,6,51.43,-20.04,-1.43,3888.68,0.79
9,6,51.27,-19.37,-1.27,3888.68,0.79
9,6,51.18,-19.00,-1.18,3888.68,0.79
9,6,51.04,-18.42,-1.04,3888.68,0.79
9,6,50.64,-16.78,-0.64,3888.68,0.79
9,6,50.29,-15.35,-0.29,3888.68,0.79
9,6,49.89,-13.67,0.11,3888.68,0.79
9,6,49.66,-12.34,0.34,3888.68,0.79
9,6,49.35,-10.37,0.65,3888.68,0.79
9,6,49.08,-8.11,0.92,3888.68,0.79
9,6,49.07,-6.85,0.93,3888.68,0.79
9,6,49.08,-5.59,0.92,3888.68,0.79
9,6,49.16,-4.67,0.84,3888.68,0.79
9,6,49.13,-3.31,0.87,3888.68,0.79
9,6,49.07,-1.76,0.93,3888.68,0.79
9,6,48.97,0.09,1.03,3888.68,0.79
9,6,48.82,2.31,1.18,3888.68,0.79
9,6,48.85,3.87,1.15,3888.68,0.79
9,6,48.94,5.07,1.06,3888.68,0.79
9,6,49.22,5.17,0.78,3888.68,0.79
9,6,49.67,4.05,0.33,3888.68,0.79
9,6,50.00,2.89,0.00,3888.68,0.79
9,6,50.08,2.54,-0.08,3888.68,0.79
9,6,50.40,0.84,-0.40,3888.68,0.79
9,6,50.49,-0.09,-0.49,3888.68,0.79
9,6,50.95,-3.09,-0.95,3888.68,0.79
9,6,51.40,-6.64,-1.40,3888.68,0.79
9,6,51.89,-11.06,-1.89,3888.68,0.79
9,6,52.35,-16.06,-2.35,3888.68,0.79
9,6,52.82,-21.74,-2.82,3888.68,0.79
9,6,53.21,-27.43,-3.21,3888.68,0.79
9,6,53.13,-27.03,-3.13,3888.68,0.79
9,6,53.01,-26.52,-3.01,3888.68,0.79
9,6,52.78,-25.56,-2.78,3888.68,0.79
9,6,52.19,-23.12,-2.19,3888.68,0.79
9,6,51.53,-20.40,-1.53,3888.68,0.79
9,6,51.16,-18.89,-1.16,3888.68,0.79
9,6,50.85,-17.62,-0.85,3888.68,0.79
9,6,50.59,-16.62,-0.59,3888.68,0.79
9,6,50.52,-16.31,-0.52,3888.68,0.79
9,6,50.30,-15.42,-0.30,3888.68,0.79
9,6,50.12,-14.66,-0.12,3888.68,0.79
9,6,49.71,-12.72,0.29,3888.68,0.79
9,6,49.28,-10.19,0.72,3888.68,0.79
9,6,49.05,-8.13,0.95,3888.68,0.79
9,6,48.87,-5.86,1.13,3888.68,0.79
9,6,48.65,-3.14,1.35,3888.68,0.79
9,6,48.58,-0.98,1.42,3888.68,0.79
9,6,48.67,0.55,1.33,3888.68,0.79
9,6,48.79,1.83,1.21,3888.68,0.79
9,6,48.94,2.84,1.06,3888.68,0.79
9,6,48.96,4.26,1.04,3888.68,0.79
9,6,48.84,6.36,1.16,3888.68,0.79
9,6,48.94,7.48,1.06,3888.68,0.79
9,6,49.03,8.48,0.97,3888.68,0.79
9,6,49.25,8.75,0.75,3888.68,0.79
9,6,49.55,8.35,0.45,3888.68,0.79
9,6,50.11,6.25,-0.11,3888.68,0.79
9,6,51.14,0.99,-1.14,3888.68,0.79
9,6,51.88,-4.40,-1.88,3888.68,0.79
9,6,52.33,-9.31,-2.33,3888.68,0.79
9,6,52.70,-14.44,-2.70,3888.68,0.79
9,6,53.38,-21.59,-3.38,3888.68,0.79
10,0,18.36,145.02,31.64,3888.68,0.78
10,0,22.93,106.89,27.07,3888.68,0.78
10,0,27.33,91.54,22.67,3888.68,0.78
10,0,30.21,81.65,19.79,3888.68,0.78
10,0,31.84,76.06,18.16,3888.68,0.78
10,0,32.78,72.84,17.22,3888.68,0.78
10,0,34.96,64.62,15.04,3888.68,0.78
10,0,43.00,35.75,7.00,3888.68,0.78
10,0,54.20,-5.74,-4.20,3888.68,0.78
10,0,59.73,-34.06,-9.73,3888.68,0.78
10,0,61.98,-54.72,-11.98,3888.68,0.78
10,0,63.02,-58.26,-13.02,3888.68,0.78
10,0,63.58,-60.18,-13.58,3888.68,0.78
10,0,63.91,-61.34,-13.91,3888.68,0.78
10,0,63.79,-60.90,-13.79,3888.68,0.78
10,0,62.86,-57.48,-12.86,3888.68,0.78
10,0,61.65,-53.13,-11.65,3888.68,0.78
10,0,59.91,-46.91,-9.91,3888.68,0.78
10,0,57.76,-39.24,-7.76,3888.68,0.78
10,0,55.75,-32.18,-5.75,3888.68,0.78
10,0,53.69,-25.00,-3.69,3888.68,0.78
10,0,52.03,-19.19,-2.03,3888.68,0.78
10,0,50.68,-14.24,-0.68,3888.68,0.78
10,0,50.00,-12.18,0.00,3888.68,0.78
10,0,49.66,-10.62,0.34,3888.68,0.78
10,0,50.11,-12.18,-0.11,3888.68,0.78
10,0,50.42,-13.49,-0.42,3888.68,0.78
10,0,52.04,-19.72,-2.04,3888.68,0.78
10,0,53.89,-26.32,-3.89,3888.68,0.78
10,0,56.32,-34.90,-6.32,3888.68,0.78
10,0,57.32,-37.81,-7.32,3888.68,0.78
10,0,58.15,-41.03,-8.15,3888.68,0.78
10,0,57.68,-39.12,-7.68,3888.68,0.78
10,0,56.73,-35.88,-6.73,3888.68,0.78
10,0,56.12,-33.72,-6.12,3888.68,0.78
10,0,55.68,-32.21,-5.68,3888.68,0.78
10,0,55.23,-30.63,-5.23,3888.68,0.78
10,0,55.07,-30.10,-5.07,3888.68,0.78
10,0,54.72,-28.90,-4.72,3888.68,0.78
10,0,54.37,-27.44,-4.37,3888.68,0.78
10,0,54.28,-27.31,-4.28,3888.68,0.78
10,0,53.97,-26.20,-3.97,3888.68,0.78
10,0,53.45,-24.33,-3.45,3888.68,0.78
10,0,52.66,-21.51,-2.66,3888.68,0.78
10,0,51.78,-18.42,-1.78,3888.68,0.78
10,0,51.05,-15.84,-1.05,3888.68,0.78
10,0,50.52,-14.02,-0.52,3888.68,0.78
10,0,50.34,-13.43,-0.34,3888.68,0.78
10,0,50.25,-13.14,-0.25,3888.68,0.78
10,0,50.24,-13.12,-0.24,3888.68,0.78
10,0,50.28,-13.29,-0.28,3888.68,0.78
10,0,50.41,-13.71,-0.41,3888.68,0.78
10,0,50.26,-13.14,-0.26,3888.68,0.78
10,0,50.23,-13.05,-0.23,3888.68,0.78
10,0,50.21,-12.97,-0.21,3888.68,0.78
10,0,50.06,-12.45,-0.06,3888.68,0.78
10,0,50.01,-12.23,-0.01,3888.68,0.78
10,0,50.26,-13.19,-0.26,3888.68,0.78
10,0,50.47,-13.95,-0.47,3888.68,0.78
10,0,50.84,-15.27,-0.84,3888.68,0.78
10,0,50.94,-15.61,-0.94,3888.68,0.78
10,0,51.18,-16.44,-1.18,3888.68,0.78
10,0,51.33,-16.96,-1.33,3888.68,0.78
10,0,51.38,-17.13,-1.38,3888.68,0.78
10,0,51.43,-17.27,-1.43,3888.68,0.78
10,0,51.41,-17.21,-1.41,3888.68,0.78
10,0,51.27,-16.72,-1.27,3888.68,0.78
10,0,51.15,-16.32,-1.15,3888.68,0.78
10,0,51.16,-16.35,-1.16,3888.68,0.78
10,0,51.21,-16.48,-1.21,3888.68,0.78
10,0,51.04,-15.88,-1.04,3888.68,0.78
10,0,50.81,-14.97,-0.81,3888.68,0.78
10,0,50.55,-14.12,-0.55,3888.68,0.78
10,0,50.20,-12.91,-0.20,3888.68,0.78
10,0,49.93,-11.97,0.07,3888.68,0.78
10,0,49.70,-10.85,0.30,3888.68,0.78
10,0,49.31,-8.87,0.69,3888.68,0.78
10,0,49.20,-7.57,0.80,3888.68,0.78
10,0,49.11,-6.20,0.89,3888.68,0.78
10,0,49.03,-4.75,0.97,3888.68,0.78
10,0,48.96,-3.27,1.04,3888.68,0.78
10,0,48.81,-1.34,1.19,3888.68,0.78
10,0,48.64,0.87,1.36,3888.68,0.78
10,0,48.53,2.94,1.47,3888.68,0.78
10,0,48.46,5.10,1.54,3888.68,0.78
10,0,48.42,7.16,1.58,3888.68,0.78
10,0,48.63,8.20,1.37,3888.68,0.78
10,0,48.92,8.62,1.08,3888.68,0.78
10,0,49.07,9.31,0.93,3888.68,0.78
10,0,49.17,10.01,0.83,3888.68,0.78
10,0,49.50,9.63,0.50,3888.68,0.78
10,0,49.81,8.90,0.19,3888.68,0.78
10,0,50.37,6.65,-0.37,3888.68,0.78
10,0,51.24,2.45,-1.24,3888.68,0.78
10,0,52.57,-4.78,-2.57,3888.68,0.78
10,0,54.17,-14.76,-4.17,3888.68,0.78
10,0,55.88,-27.06,-5.88,3888.68,0.78
10,0,57.36,-38.40,-7.36,3888.68,0.78
10,0,57.96,-40.28,-7.96,3888.68,0.78
10,0,57.37,-38.21,-7.37,3888.68,0.78
10,0,56.72,-35.91,-6.72,3888.68,0.78
10,0,56.22,-34.14,-6.22,3888.68,0.78
10,0,55.52,-31.42,-5.52,3888.68,0.78
10,0,54.88,-29.15,-4.88,3888.68,0.78
10,0,54.02,-26.35,-4.02,3888.68,0.78
10,0,53.58,-24.77,-3.58,3888.68,0.78
10,0,52.84,-22.16,-2.84,3888.68,0.78
10,0,52.19,-19.70,-2.19,3888.68,0.78
10,0,51.87,-18.81,-1.87,3888.68,0.78
10,0,51.47,-17.42,-1.47,3888.68,0.78
10,0,51.34,-16.91,-1.34,3888.68,0.78
10,0,51.15,-16.30,-1.15,3888.68,0.78
10,0,50.93,-15.35,-0.93,3888.68,0.78
10,0,51.00,-15.76,-1.00,3888.68,0.78
10,0,50.98,-15.71,-0.98,3888.68,0.78
10,0,50.99,-15.73,-0.99,3888.68,0.78
10,0,50.94,-15.54,-0.94,3888.68,0.78
10,1,18.75,173.53,31.25,3888.68,0.78
10,1,21.26,139.78,28.74,3888.68,0.78
10,1,24.79,123.14,25.21,3888.68,0.78
10,1,28.12,107.70,21.88,3888.68,0.78
10,1,30.44,97.02,19.56,3888.68,0.78
10,1,32.57,86.88,17.43,3888.68,0.78
10,1,40.26,49.80,9.74,3888.68,0.78
10,1,53.37,-12.05,-3.37,3888.68,0.78
10,1,59.61,-44.66,-9.61,3888.68,0.78
10,1,61.98,-61.95,-11.98,3888.68,0.78
10,1,63.05,-66.95,-13.05,3888.68,0.78
10,1,63.29,-68.08,-13.29,3888.68,0.78
10,1,62.78,-65.49,-12.78,3888.68,0.78
10,1,61.17,-57.68,-11.17,3888.68,0.78
10,1,57.89,-42.12,-7.89,3888.68,0.78
10,1,53.70,-22.56,-3.70,3888.68,0.78
10,1,49.60,-3.11,0.40,3888.68,0.78
10,1,47.57,6.82,2.43,3888.68,0.78
10,1,46.95,11.17,3.05,3888.68,0.78
10,1,47.59,9.60,2.41,3888.68,0.78
10,1,49.01,3.82,0.99,3888.68,0.78
10,1,51.21,-6.80,-1.21,3888.68,0.78
10,1,54.67,-25.00,-4.67,3888.68,0.78
10,1,58.29,-45.06,-8.29,3888.68,0.78
10,1,60.16,-53.64,-10.16,3888.68,0.78
10,1,60.78,-56.14,-10.78,3888.68,0.78
10,1,60.91,-56.77,-10.91,3888.68,0.78
10,1,59.76,-51.23,-9.76,3888.68,0.78
10,1,57.52,-40.67,-7.52,3888.68,0.78
10,1,54.55,-26.47,-4.55,3888.68,0.78
10,1,52.72,-18.34,-2.72,3888.68,0.78
10,1,51.58,-13.18,-1.58,3888.68,0.78
10,1,51.21,-11.51,-1.21,3888.68,0.78
10,1,51.77,-14.31,-1.77,3888.68,0.78
10,1,52.31,-16.74,-2.31,3888.68,0.78
10,1,52.64,-18.31,-2.64,3888.68,0.78
10,1,52.79,-18.70,-2.79,3888.68,0.78
10,1,52.77,-18.83,-2.77,3888.68,0.78
10,1,52.76,-18.76,-2.76,3888.68,0.78
10,1,52.57,-17.84,-2.57,3888.68,0.78
10,1,52.75,-18.70,-2.75,3888.68,0.78
10,1,52.88,-19.34,-2.88,3888.68,0.78
10,1,52.95,-19.53,-2.95,3888.68,0.78
10,1,53.01,-19.95,-3.01,3888.68,0.78
10,1,53.07,-20.22,-3.07,3888.68,0.78
10,1,52.96,-19.63,-2.96,3888.68,0.78
10,1,52.98,-19.65,-2.98,3888.68,0.78
10,1,52.92,-19.50,-2.92,3888.68,0.78
10,1,53.04,-20.09,-3.04,3888.68,0.78
10,1,53.06,-20.14,-3.06,3888.68,0.78
10,1,53.14,-20.56,-3.14,3888.68,0.78
10,1,53.29,-21.23,-3.29,3888.68,0.78
10,1,53.48,-22.11,-3.48,3888.68,0.78
10,1,53.67,-23.03,-3.67,3888.68,0.78
10,1,53.86,-23.89,-3.86,3888.68,0.78
10,1,53.84,-23.79,-3.84,3888.68,0.78
10,1,53.70,-23.03,-3.70,3888.68,0.78
10,1,53.44,-21.93,-3.44,3888.68,0.78
10,1,53.29,-21.20,-3.29,3888.68,0.78
10,1,53.01,-19.91,-3.01,3888.68,0.78
10,1,52.76,-18.71,-2.76,3888.68,0.78
10,1,52.54,-17.72,-2.54,3888.68,0.78
10,1,52.46,-17.36,-2.46,3888.68,0.78
10,1,52.28,-16.38,-2.28,3888.68,0.78
10,1,52.14,-15.87,-2.14,3888.68,0.78
10,1,52.12,-15.72,-2.12,3888.68,0.78
10,1,52.01,-15.20,-2.01,3888.68,0.78
10,1,51.78,-14.13,-1.78,3888.68,0.78
10,1,51.57,-13.16,-1.57,3888.68,0.78
10,1,51.26,-11.70,-1.26,3888.68,0.78
10,1,50.95,-10.22,-0.95,3888.68,0.78
10,1,50.58,-8.49,-0.58,3888.68,0.78
10,1,50.08,-6.14,-0.08,3888.68,0.78
10,1,49.59,-3.76,0.41,3888.68,0.78
10,1,49.27,-1.90,0.73,3888.68,0.78
10,1,49.03,-0.32,0.97,3888.68,0.78
10,1,48.97,0.52,1.03,3888.68,0.78
10,1,48.81,1.93,1.19,3888.68,0.78
10,1,48.64,3.52,1.36,3888.68,0.78
10,1,48.60,4.48,1.40,3888.68,0.78
10,1,48.59,5.38,1.41,3888.68,0.78
10,1,48.54,6.47,1.46,3888.68,0.78
10,1,48.73,6.27,1.27,3888.68,0.78
10,1,48.88,6.28,1.12,3888.68,0.78
10,1,49.07,5.99,0.93,3888.68,0.78
10,1,49.37,5.02,0.63,3888.68,0.78
10,1,49.51,4.68,0.49,3888.68,0.78
10,1,49.77,3.63,0.23,3888.68,0.78
10,1,50.20,1.61,-0.20,3888.68,0.78
10,1,50.59,-0.50,-0.59,3888.68,0.78
10,1,51.18,-3.84,-1.18,3888.68,0.78
10,1,51.64,-6.71,-1.64,3888.68,0.78
10,1,52.18,-10.58,-2.18,3888.68,0.78
10,1,52.81,-15.00,-2.81,3888.68,0.78
10,1,53.19,-18.50,-3.19,3888.68,0.78
10,1,53.54,-22.08,-3.54,3888.68,0.78
10,1,53.83,-23.79,-3.83,3888.68,0.78
10,1,53.59,-22.67,-3.59,3888.68,0.78
10,1,53.64,-22.88,-3.64,3888.68,0.78
10,1,53.54,-22.38,-3.54,3888.68,0.78
10,1,53.04,-20.04,-3.04,3888.68,0.78
10,1,52.87,-19.24,-2.87,3888.68,0.78
10,1,52.68,-18.38,-2.68,3888.68,0.78
10,1,52.48,-17.42,-2.48,3888.68,0.78
10,1,52.43,-17.17,-2.43,3888.68,0.78
10,1,52.30,-16.57,-2.30,3888.68,0.78
10,1,51.95,-14.92,-1.95,3888.68,0.78
10,1,51.53,-12.95,-1.53,3888.68,0.78
10,1,51.20,-11.43,-1.20,3888.68,0.78
10,1,50.78,-9.35,-0.78,3888.68,0.78
10,1,50.52,-8.20,-0.52,3888.68,0.78
10,1,50.18,-6.64,-0.18,3888.68,0.78
10,1,49.98,-5.71,0.02,3888.68,0.78
10,1,49.87,-5.17,0.13,3888.68,0.78
10,1,49.69,-4.17,0.31,3888.68,0.78
10,1,49.38,-2.42,0.62,3888.68,0.78
10,1,49.02,-0.25,0.98,3888.68,0.78
10,2,19.58,151.64,30.42,3888.68,0.78
10,2,22.37,119.29,27.63,3888.68,0.78
10,2,25.87,105.18,24.13,3888.68,0.78
10,2,28.87,93.24,21.13,3888.68,0.78
10,2,30.89,85.30,19.11,3888.68,0.78
10,2,32.61,78.18,17.39,3888.68,0.78
10,2,38.97,51.54,11.03,3888.68,0.78
10,2,52.17,-2.15,-2.17,3888.68,0.78
10,2,59.11,-34.96,-9.11,3888.68,0.78
10,2,61.77,-54.77,-11.77,3888.68,0.78
10,2,62.94,-60.89,-12.94,3888.68,0.78
10,2,63.54,-63.26,-13.54,3888.68,0.78
10,2,63.90,-64.66,-13.90,3888.68,0.78
10,2,62.20,-57.22,-12.20,3888.68,0.78
10,2,58.33,-41.63,-8.33,3888.68,0.78
10,2,53.69,-23.00,-3.69,3888.68,0.78
10,2,50.55,-10.58,-0.55,3888.68,0.78
10,2,48.66,-2.70,1.34,3888.68,0.78
10,2,48.63,-1.49,1.37,3888.68,0.78
10,2,49.44,-4.08,0.56,3888.68,0.78
10,2,50.82,-9.96,-0.82,3888.68,0.78
10,2,52.33,-17.55,-2.33,3888.68,0.78
10,2,53.60,-23.44,-3.60,3888.68,0.78
10,2,55.05,-29.25,-5.05,3888.68,0.78
10,2,55.50,-30.56,-5.50,3888.68,0.78
10,2,55.46,-30.90,-5.46,3888.68,0.78
10,2,56.50,-35.02,-6.50,3888.68,0.78
10,2,57.12,-37.45,-7.12,3888.68,0.78
10,2,57.15,-37.57,-7.15,3888.68,0.78
10,2,57.30,-38.15,-7.30,3888.68,0.78
10,2,56.93,-36.59,-6.93,3888.68,0.78
10,2,56.71,-35.66,-6.71,3888.68,0.78
10,2,55.99,-32.66,-5.99,3888.68,0.78
10,2,55.21,-29.59,-5.21,3888.68,0.78
10,2,54.35,-26.09,-4.35,3888.68,0.78
10,2,53.19,-21.44,-3.19,3888.68,0.78
10,2,52.31,-17.96,-2.31,3888.68,0.78
10,2,51.56,-14.77,-1.56,3888.68,0.78
10,2,51.31,-14.01,-1.31,3888.68,0.78
10,2,50.60,-11.19,-0.60,3888.68,0.78
10,2,50.67,-11.51,-0.67,3888.68,0.78
10,2,50.60,-11.21,-0.60,3888.68,0.78
10,2,50.66,-11.44,-0.66,3888.68,0.78
10,2,50.59,-11.12,-0.59,3888.68,0.78
10,2,50.70,-11.62,-0.70,3888.68,0.78
10,2,50.59,-11.17,-0.59,3888.68,0.78
10,2,50.73,-11.73,-0.73,3888.68,0.78
10,2,50.73,-11.73,-0.73,3888.68,0.78
10,2,50.94,-12.60,-0.94,3888.68,0.78
10,2,51.31,-14.12,-1.31,3888.68,0.78
10,2,51.73,-15.79,-1.73,3888.68,0.78
10,2,51.93,-16.59,-1.93,3888.68,0.78
10,2,51.88,-16.37,-1.88,3888.68,0.78
10,2,51.80,-15.90,-1.80,3888.68,0.78
10,2,51.91,-16.47,-1.91,3888.68,0.78
10,2,51.83,-16.15,-1.83,3888.68,0.78
10,2,52.10,-17.26,-2.10,3888.68,0.78
10,2,52.28,-17.97,-2.28,3888.68,0.78
10,2,52.47,-18.74,-2.47,3888.68,0.78
10,2,52.54,-19.00,-2.54,3888.68,0.78
10,2,52.50,-18.72,-2.50,3888.68,0.78
10,2,52.37,-18.31,-2.37,3888.68,0.78
10,2,52.16,-17.46,-2.16,3888.68,0.78
10,2,52.03,-16.92,-2.03,3888.68,0.78
10,2,51.77,-15.88,-1.77,3888.68,0.78
10,2,51.59,-15.14,-1.59,3888.68,0.78
10,2,51.35,-14.07,-1.35,3888.68,0.78
10,2,51.06,-13.02,-1.06,3888.68,0.78
10,2,50.94,-12.55,-0.94,3888.68,0.78
10,2,50.70,-11.56,-0.70,3888.68,0.78
10,2,50.49,-10.73,-0.49,3888.68,0.78
10,2,50.31,-9.97,-0.31,3888.68,0.78
10,2,49.87,-8.17,0.13,3888.68,0.78
10,2,49.50,-6.35,0.50,3888.68,0.78
10,2,49.09,-4.08,0.91,3888.68,0.78
10,2,48.61,-1.01,1.39,3888.68,0.78
10,2,48.33,1.34,1.67,3888.68,0.78
10,2,47.98,4.38,2.02,3888.68,0.78
10,2,47.94,6.32,2.06,3888.68,0.78
10,2,47.83,8.65,2.17,3888.68,0.78
10,2,47.86,10.40,2.14,3888.68,0.78
10,2,47.91,12.05,2.09,3888.68,0.78
10,2,47.96,13.65,2.04,3888.68,0.78
10,2,48.06,14.98,1.94,3888.68,0.78
10,2,48.10,16.47,1.90,3888.68,0.78
10,2,48.49,14.76,1.51,3888.68,0.78
10,2,49.20,11.85,0.80,3888.68,0.78
10,2,50.55,6.19,-0.55,3888.68,0.78
10,2,51.82,-0.06,-1.82,3888.68,0.78
10,2,53.57,-9.62,-3.57,3888.68,0.78
10,2,55.05,-19.54,-5.05,3888.68,0.78
10,2,56.02,-28.20,-6.02,3888.68,0.78
10,2,56.38,-34.55,-6.38,3888.68,0.78
10,2,57.02,-37.09,-7.02,3888.68,0.78
10,2,57.34,-38.27,-7.34,3888.68,0.78
10,2,57.02,-37.08,-7.02,3888.68,0.78
10,2,56.87,-36.33,-6.87,3888.68,0.78
10,2,56.25,-33.65,-6.25,3888.68,0.78
10,2,55.46,-30.64,-5.46,3888.68,0.78
10,2,54.45,-26.53,-4.45,3888.68,0.78
10,2,53.42,-22.38,-3.42,3888.68,0.78
10,2,52.17,-17.32,-2.17,3888.68,0.78
10,2,51.45,-14.48,-1.45,3888.68,0.78
10,2,50.67,-11.37,-0.67,3888.68,0.78
10,2,50.07,-8.79,-0.07,3888.68,0.78
10,2,49.60,-6.74,0.40,3888.68,0.78
10,2,49.45,-6.05,0.55,3888.68,0.78
10,2,49.38,-5.17,0.62,3888.68,0.78
10,2,49.14,-3.56,0.86,3888.68,0.78
10,2,48.93,-1.79,1.07,3888.68,0.78
10,2,48.89,-0.65,1.11,3888.68,0.78
10,2,48.75,0.96,1.25,3888.68,0.78
10,2,48.65,2.60,1.35,3888.68,0.78
10,2,48.67,3.60,1.33,3888.68,0.78
10,2,48.70,4.65,1.30,3888.68,0.78
10,2,49.01,4.35,0.99,3888.68,0.78
10,2,49.29,3.96,0.71,3888.68,0.78
10,3,18.90,156.26,31.10,3888.68,0.78
10,3,21.98,121.78,28.02,3888.68,0.78
10,3,25.81,106.26,24.19,3888.68,0.78
10,3,28.96,93.63,21.04,3888.68,0.78
10,3,31.00,85.54,19.00,3888.68,0.78
10,3,32.22,80.69,17.78,3888.68,0.78
10,3,35.57,66.71,14.43,3888.68,0.78
10,3,46.17,22.24,3.83,3888.68,0.78
10,3,56.32,-20.66,-6.32,3888.68,0.78
10,3,60.62,-45.52,-10.62,3888.68,0.78
10,3,62.39,-59.22,-12.39,3888.68,0.78
10,3,63.24,-62.57,-13.24,3888.68,0.78
10,3,63.71,-64.44,-13.71,3888.68,0.78
10,3,64.00,-65.60,-14.00,3888.68,0.78
10,3,62.42,-58.96,-12.42,3888.68,0.78
10,3,59.34,-46.16,-9.34,3888.68,0.78
10,3,54.03,-24.29,-4.03,3888.68,0.78
10,3,49.64,-6.73,0.36,3888.68,0.78
10,3,47.41,3.61,2.59,3888.68,0.78
10,3,47.00,7.59,3.00,3888.68,0.78
10,3,47.35,8.51,2.65,3888.68,0.78
10,3,48.68,4.74,1.32,3888.68,0.78
10,3,51.40,-6.62,-1.40,3888.68,0.78
10,3,56.08,-29.35,-6.08,3888.68,0.78
10,3,59.53,-47.87,-9.53,3888.68,0.78
10,3,61.48,-55.60,-11.48,3888.68,0.78
10,3,61.48,-54.85,-11.48,3888.68,0.78
10,3,61.28,-54.49,-11.28,3888.68,0.78
10,3,60.34,-50.57,-10.34,3888.68,0.78
10,3,58.51,-43.04,-8.51,3888.68,0.78
10,3,56.68,-35.59,-6.68,3888.68,0.78
10,3,54.79,-27.95,-4.79,3888.68,0.78
10,3,52.83,-20.14,-2.83,3888.68,0.78
10,3,52.05,-17.05,-2.05,3888.68,0.78
10,3,51.55,-15.04,-1.55,3888.68,0.78
10,3,50.91,-12.25,-0.91,3888.68,0.78
10,3,50.70,-11.66,-0.70,3888.68,0.78
10,3,50.47,-10.72,-0.47,3888.68,0.78
10,3,50.38,-10.36,-0.38,3888.68,0.78
10,3,50.36,-10.12,-0.36,3888.68,0.78
10,3,50.62,-11.44,-0.62,3888.68,0.78
10,3,51.07,-13.32,-1.07,3888.68,0.78
10,3,52.17,-17.77,-2.17,3888.68,0.78
10,3,53.12,-21.60,-3.12,3888.68,0.78
10,3,53.42,-22.79,-3.42,3888.68,0.78
10,3,53.88,-24.57,-3.88,3888.68,0.78
10,3,53.97,-24.94,-3.97,3888.68,0.78
10,3,53.99,-24.99,-3.99,3888.68,0.78
10,3,53.64,-23.56,-3.64,3888.68,0.78
10,3,53.36,-22.44,-3.36,3888.68,0.78
10,3,52.99,-20.93,-2.99,3888.68,0.78
10,3,52.98,-20.90,-2.98,3888.68,0.78
10,3,52.93,-20.73,-2.93,3888.68,0.78
10,3,52.69,-19.70,-2.69,3888.68,0.78
10,3,52.52,-18.99,-2.52,3888.68,0.78
10,3,52.11,-17.20,-2.11,3888.68,0.78
10,3,51.81,-16.10,-1.81,3888.68,0.78
